,orders_details_id_x,line_dd,moisture_x,bulk_density,sifter_speed_nominal_pct,steam_pressure,dd_speed,temp_out,water_pct,water_correction,fat_pct,particles_grp1,particles_grp2,particles_grp3,moisture_y,elems
468,29,DD08,3.63,210,0.75,5.9,8,111,0.66,-20,0.057432,0.558345,0.191689,0.239386,12.5417,2
469,29,DD08,3.76,200,0.75,5.9,8,111,0.66,-20,0.057432,0.558345,0.191689,0.239386,12.5417,2
470,29,DD08,3.55,200,0.75,5.9,8,111,0.66,-20,0.057432,0.558345,0.191689,0.239386,12.5417,2
471,27,DD08,3.49,170,0.75,6,6,109,0.66,-40,0.057584,0.55464,0.190568,0.243832,12.4904,2
472,27,DD08,3.36,180,0.75,6.5,7,110,0.66,-40,0.057584,0.55464,0.190568,0.243832,12.4904,2
473,27,DD08,3.13,200,0.8,6.3,7,110,0.66,-40,0.057584,0.55464,0.190568,0.243832,12.4904,2
474,27,DD08,3.77,200,0.8,6,6.6,110,0.66,-30,0.057584,0.55464,0.190568,0.243832,12.4904,2
475,27,DD08,3.35,210,0.8,6,7,111,0.66,-30,0.057584,0.55464,0.190568,0.243832,12.4904,2
476,27,DD08,3.85,200,0.8,5.6,7,111,0.66,-30,0.057584,0.55464,0.190568,0.243832,12.4904,2
477,27,DD08,4.13,200,0.8,5.6,7.2,111,0.66,-30,0.057584,0.55464,0.190568,0.243832,12.4904,2
478,27,DD08,3.64,210,0.8,5.6,7.2,111,0.66,-30,0.057584,0.55464,0.190568,0.243832,12.4904,2
479,27,DD08,4.33,200,0.8,5.6,7.5,111,0.66,-30,0.057584,0.55464,0.190568,0.243832,12.4904,2
480,27,DD08,3.78,200,0.8,5.6,7.5,111,0.66,-30,0.057584,0.55464,0.190568,0.243832,12.4904,2
481,27,DD08,4.31,210,0.8,5.6,7.5,111,0.66,-30,0.057584,0.55464,0.190568,0.243832,12.4904,2
482,27,DD08,4.29,210,0.8,5.6,7.5,111,0.66,-30,0.057584,0.55464,0.190568,0.243832,12.4904,2
483,27,DD08,4.29,210,0.8,5.6,7.5,111,0.66,-30,0.057584,0.55464,0.190568,0.243832,12.4904,2
484,27,DD08,4.32,220,0.8,5.6,7.5,111,0.66,-30,0.057584,0.55464,0.190568,0.243832,12.4904,2
485,27,DD08,4.62,200,0.8,5.6,7.5,111,0.66,-30,0.057584,0.55464,0.190568,0.243832,12.4904,2
486,27,DD08,4.46,200,0.8,5.6,7.5,111,0.66,-30,0.057584,0.55464,0.190568,0.243832,12.4904,2
487,27,DD08,4.05,200,0.8,5.6,7.5,111,0.66,-30,0.057584,0.55464,0.190568,0.243832,12.4904,2
488,27,DD08,3.55,200,0.8,5.6,7.5,111,0.66,-30,0.057584,0.55464,0.190568,0.243832,12.4904,2
489,28,DD08,4.01,200,0.8,5.6,7.5,111,0.66,-30,0.05716,0.5592,0.20094,0.22996,12.392,3
490,28,DD08,4.22,200,0.8,5.6,7.5,111,0.66,-30,0.05716,0.5592,0.20094,0.22996,12.392,3
491,28,DD08,3.95,200,0.8,5.6,7.5,111,0.66,-30,0.05716,0.5592,0.20094,0.22996,12.392,3
492,28,DD08,3.91,220,0.8,5.6,7.5,111,0.66,-30,0.05716,0.5592,0.20094,0.22996,12.392,3
493,28,DD08,3.41,220,0.8,5.6,7.5,111,0.66,-30,0.05716,0.5592,0.20094,0.22996,12.392,3
494,28,DD08,4.16,200,0.8,5.6,7.5,111,0.66,-30,0.05716,0.5592,0.20094,0.22996,12.392,3
495,28,DD08,3.58,220,0.8,5.6,7.5,111,0.66,-30,0.05716,0.5592,0.20094,0.22996,12.392,3
496,28,DD08,3.52,220,0.8,5.6,7.5,111,0.66,-30,0.05716,0.5592,0.20094,0.22996,12.392,3
497,28,DD08,4.06,210,0.8,5.6,7.7,111,0.66,-30,0.05716,0.5592,0.20094,0.22996,12.392,3
498,28,DD08,4.19,210,0.8,5.6,7.7,111,0.66,-30,0.05716,0.5592,0.20094,0.22996,12.392,3
499,28,DD08,3.74,190,0.8,5,5.5,111,0.66,-30,0.05716,0.5592,0.20094,0.22996,12.392,3
500,28,DD08,3.39,200,0.8,5.5,7.5,111,0.66,-30,0.05716,0.5592,0.20094,0.22996,12.392,3
501,28,DD08,3.76,210,0.8,5.5,7.5,111,0.66,-30,0.05716,0.5592,0.20094,0.22996,12.392,3
502,28,DD08,4.23,190,0.8,5.8,8,111,0.66,-30,0.05716,0.5592,0.20094,0.22996,12.392,3
503,28,DD08,3.86,190,0.8,5.8,8,111,0.66,-30,0.05716,0.5592,0.20094,0.22996,12.392,3
504,28,DD08,4.07,210,0.8,5.7,7.8,111,0.66,-30,0.05716,0.5592,0.20094,0.22996,12.392,3
505,28,DD08,4,220,0.8,5.7,7.8,111,0.66,-30,0.05716,0.5592,0.20094,0.22996,12.392,3
506,28,DD08,3.96,230,0.8,5.7,7.8,111,0.66,-30,0.05716,0.5592,0.20094,0.22996,12.392,3
507,28,DD08,4.65,200,0.8,5.7,7.8,111,0.66,-30,0.05716,0.5592,0.20094,0.22996,12.392,3
508,28,DD08,4.46,210,0.8,5.7,7.8,111,0.66,-30,0.05716,0.5592,0.20094,0.22996,12.392,3
509,28,DD08,4.57,200,0.8,5.7,7.8,111,0.66,-30,0.05716,0.5592,0.20094,0.22996,12.392,3
510,28,DD08,4.76,190,0.8,5.7,7.8,111,0.66,-30,0.05716,0.5592,0.20094,0.22996,12.392,3
511,28,DD08,4.87,190,0.8,5.7,7.8,111,0.66,-30,0.05716,0.5592,0.20094,0.22996,12.392,3
512,30,DD08,4.39,220,0.8,5.9,8,110,0.66,-20,0.058218,0.548353,0.187437,0.25259,12.4161,3
513,30,DD08,4.07,220,0.75,5.9,8,110,0.66,-20,0.058218,0.548353,0.187437,0.25259,12.4161,3
514,30,DD08,4.55,220,0.75,6.1,8.5,110,0.66,-20,0.058218,0.548353,0.187437,0.25259,12.4161,3
515,30,DD08,4.58,220,0.75,6.4,8.5,110,0.66,-20,0.058218,0.548353,0.187437,0.25259,12.4161,3
516,30,DD08,4.56,220,0.75,6.4,8.5,111,0.66,-20,0.058218,0.548353,0.187437,0.25259,12.4161,3
517,30,DD08,4.3,210,0.75,6.4,8.5,110,0.66,-20,0.058218,0.548353,0.187437,0.25259,12.4161,3
518,30,DD08,3.22,180,0.75,6.4,8,112,0.66,-10,0.058218,0.548353,0.187437,0.25259,12.4161,3
519,30,DD08,3.36,200,0.75,6.4,8,112,0.66,-30,0.058218,0.548353,0.187437,0.25259,12.4161,3
520,30,DD08,4.38,190,0.75,6.2,8,112,0.66,-30,0.058218,0.548353,0.187437,0.25259,12.4161,3
521,30,DD08,4.98,190,0.75,6.3,8.3,112,0.66,-30,0.058218,0.548353,0.187437,0.25259,12.4161,3
522,30,DD08,4.48,190,0.75,6.5,8.3,112,0.66,-30,0.058218,0.548353,0.187437,0.25259,12.4161,3
523,30,DD08,4.56,190,0.75,6.5,8.3,111,0.66,-30,0.058218,0.548353,0.187437,0.25259,12.4161,3
524,30,DD08,4.69,190,0.75,6.5,8.3,111,0.66,-30,0.058218,0.548353,0.187437,0.25259,12.4161,3
525,30,DD08,4.9,190,0.75,6.5,8.3,111,0.66,-30,0.058218,0.548353,0.187437,0.25259,12.4161,3
