,orders_details_id_x,efficiency,class,sifter_speed_nominal_pct,steam_preasure,dd_speed,temp_out,water_pct,water_correction,bigbag_filling_time_end_out,bigbag_filling_time_end_bb,testing_time,slurry_start_time,fat_pct,particles_grp1,particles_grp2,particles_grp3,moisture,usage_pct,elems
210,17,107.0,optimal,0.7,6.2,8.0,118.0,0.66,-10,2018-11-27 11:50:00.000,2018-11-27 11:55:00.000,2018-11-27 11:30:00.000,2018-11-27 11:30:00.000,0.060943,0.564351,0.229223,0.197958,11.1692,1.0,3
211,17,107.0,optimal,0.7,6.2,8.0,118.0,0.66,-10,2018-11-27 13:30:00.000,2018-11-27 13:50:00.000,2018-11-27 13:30:00.000,2018-11-27 13:30:00.000,0.060943,0.564351,0.229223,0.197958,11.1692,1.0,3
212,18,110.0,optimal,0.7,6.2,8.0,113.0,0.66,-40,2018-11-27 01:00:00.000,2018-11-27 01:00:00.000,2018-11-27 00:30:00.000,2018-11-26 23:00:00.000,0.06089499999999999,0.568131,0.23115100000000002,0.192712,11.171600000000002,1.0,4
213,18,112.0,above,0.7,6.5,8.0,114.0,0.66,-40,2018-11-27 14:55:00.000,2018-11-27 14:55:00.000,2018-11-27 14:30:00.000,2018-11-27 14:10:00.000,0.06089499999999999,0.568131,0.23115100000000002,0.192712,11.171600000000002,1.0,4
214,18,110.0,optimal,0.7,6.5,8.0,114.0,0.66,-40,2018-11-27 16:20:00.000,2018-11-27 16:20:00.000,2018-11-27 15:30:00.000,2018-11-27 14:55:00.000,0.06089499999999999,0.568131,0.23115100000000002,0.192712,11.171600000000002,1.0,4
215,18,109.0,optimal,0.7,6.5,8.0,114.0,0.66,-40,2018-11-27 17:50:00.000,2018-11-27 17:50:00.000,2018-11-27 17:30:00.000,2018-11-27 17:00:00.000,0.06089499999999999,0.568131,0.23115100000000002,0.192712,11.171600000000002,1.0,4
216,18,110.0,optimal,0.7,6.5,8.0,114.0,0.66,-40,2018-11-27 19:20:00.000,2018-11-27 19:20:00.000,2018-11-27 18:30:00.000,2018-11-27 18:20:00.000,0.06089499999999999,0.568131,0.23115100000000002,0.192712,11.171600000000002,1.0,4
217,18,108.0,optimal,0.7,6.5,8.0,114.0,0.66,-40,2018-11-27 20:50:00.000,2018-11-27 20:50:00.000,2018-11-27 20:30:00.000,2018-11-27 20:25:00.000,0.06089499999999999,0.568131,0.23115100000000002,0.192712,11.171600000000002,1.0,4
218,18,112.0,above,0.7,6.5,8.0,114.0,0.66,-40,2018-11-27 22:20:00.000,2018-11-27 22:20:00.000,2018-11-27 21:30:00.000,2018-11-27 21:10:00.000,0.06089499999999999,0.568131,0.23115100000000002,0.192712,11.171600000000002,1.0,4
219,18,103.0,optimal,0.7,6.5,8.0,114.0,0.66,-40,2018-11-27 23:50:00.000,2018-11-27 23:45:00.000,2018-11-27 23:30:00.000,2018-11-27 23:00:00.000,0.06089499999999999,0.568131,0.23115100000000002,0.192712,11.171600000000002,1.0,4
220,19,78.0,below,0.7,6.5,7.0,110.0,0.66,-50,2018-12-04 17:30:00.000,2018-12-04 17:25:00.000,2018-12-04 16:30:00.000,2018-12-04 16:30:00.000,0.06100000000000001,0.5624939999999999,0.228204,0.200603,11.1724,1.0,4
221,19,117.0,above,0.7,6.5,8.0,110.0,0.66,-50,2018-12-04 18:45:00.000,2018-12-04 18:45:00.000,2018-12-04 18:30:00.000,2018-12-04 18:10:00.000,0.06100000000000001,0.5624939999999999,0.228204,0.200603,11.1724,1.0,4
222,19,105.0,optimal,0.7,6.5,8.0,110.0,0.66,-50,2018-12-04 20:00:00.000,2018-12-04 20:00:00.000,2018-12-04 19:30:00.000,2018-12-04 19:20:00.000,0.06100000000000001,0.5624939999999999,0.228204,0.200603,11.1724,1.0,4
223,19,94.0,below,0.7,6.5,8.0,110.0,0.66,-50,2018-12-04 21:25:00.000,2018-12-04 21:20:00.000,2018-12-04 20:30:00.000,2018-12-04 20:00:00.000,0.06100000000000001,0.5624939999999999,0.228204,0.200603,11.1724,1.0,4
224,19,117.0,above,0.7,6.5,8.0,110.0,0.66,-50,2018-12-04 22:40:00.000,2018-12-04 22:40:00.000,2018-12-04 22:30:00.000,2018-12-04 22:05:00.000,0.06100000000000001,0.5624939999999999,0.228204,0.200603,11.1724,1.0,4
225,19,115.0,above,0.7,6.5,8.0,110.0,0.66,-50,2018-12-05 00:00:00.000,2018-12-05 00:00:00.000,2018-12-04 23:30:00.000,2018-12-04 23:30:00.000,0.06100000000000001,0.5624939999999999,0.228204,0.200603,11.1724,1.0,4
226,19,102.0,optimal,0.7,6.5,8.0,110.0,0.66,-50,2018-12-05 01:30:00.000,2018-12-05 01:30:00.000,2018-12-05 01:30:00.000,2018-12-05 00:50:00.000,0.06100000000000001,0.5624939999999999,0.228204,0.200603,11.1724,1.0,4
227,19,105.0,optimal,0.7,6.5,8.0,110.0,0.66,-50,2018-12-05 03:05:00.000,2018-12-05 03:05:00.000,2018-12-05 02:30:00.000,2018-12-05 02:15:00.000,0.06100000000000001,0.5624939999999999,0.228204,0.200603,11.1724,1.0,4
228,19,109.0,optimal,0.7,6.5,8.0,110.0,0.66,-50,2018-12-05 04:40:00.000,2018-12-05 04:40:00.000,2018-12-05 04:30:00.000,2018-12-05 04:20:00.000,0.06100000000000001,0.5624939999999999,0.228204,0.200603,11.1724,1.0,4
229,19,100.0,optimal,0.7,6.5,8.0,110.0,0.66,-50,2018-12-05 06:10:00.000,2018-12-05 06:10:00.000,2018-12-05 05:30:00.000,2018-12-05 04:55:00.000,0.06100000000000001,0.5624939999999999,0.228204,0.200603,11.1724,1.0,4
230,19,115.0,above,0.7,6.5,8.0,110.0,0.66,-50,2018-12-05 07:25:00.000,2018-12-05 07:25:00.000,2018-12-05 06:30:00.000,2018-12-05 06:20:00.000,0.06100000000000001,0.5624939999999999,0.228204,0.200603,11.1724,1.0,4
231,19,107.0,optimal,0.7,6.5,8.0,111.0,0.66,-50,2018-12-05 08:45:00.000,2018-12-05 08:45:00.000,2018-12-05 08:30:00.000,2018-12-05 08:20:00.000,0.06100000000000001,0.5624939999999999,0.228204,0.200603,11.1724,1.0,4
232,19,105.0,optimal,0.7,6.5,8.0,111.0,0.66,-50,2018-12-05 10:00:00.000,2018-12-05 10:00:00.000,2018-12-05 09:30:00.000,2018-12-05 09:05:00.000,0.06100000000000001,0.5624939999999999,0.228204,0.200603,11.1724,1.0,4
233,19,108.0,optimal,0.7,6.5,8.0,111.0,0.66,-50,2018-12-05 10:45:00.000,2018-12-05 10:45:00.000,2018-12-05 10:30:00.000,2018-12-05 09:05:00.000,0.06100000000000001,0.5624939999999999,0.228204,0.200603,11.1724,1.0,4
234,21,104.0,optimal,0.8,6.5,8.0,111.0,0.66,-50,2018-12-18 14:05:00.000,2018-12-18 14:05:00.000,2018-12-05 10:30:00.000,2018-12-05 09:05:00.000,0.05916,0.5480349999999999,0.223475,0.21759,11.360500000000002,1.0,2
235,21,97.0,below,0.8,6.3,7.0,120.0,0.66,-40,2018-12-18 15:40:00.000,2018-12-18 15:40:00.000,2018-12-18 15:30:00.000,2018-12-18 15:05:00.000,0.05916,0.5480349999999999,0.223475,0.21759,11.360500000000002,1.0,2
236,21,100.0,optimal,0.8,6.3,7.0,120.0,0.66,-40,2018-12-18 17:20:00.000,2018-12-18 17:10:00.000,2018-12-18 16:30:00.000,2018-12-18 15:45:00.000,0.05916,0.5480349999999999,0.223475,0.21759,11.360500000000002,1.0,2
237,21,110.0,optimal,0.8,6.3,7.0,120.0,0.66,-40,2018-12-18 18:50:00.000,2018-12-18 18:50:00.000,2018-12-18 18:30:00.000,2018-12-18 18:05:00.000,0.05916,0.5480349999999999,0.223475,0.21759,11.360500000000002,1.0,2
238,21,98.0,optimal,0.8,6.3,7.0,120.0,0.66,-40,2018-12-18 20:30:00.000,2018-12-18 20:30:00.000,2018-12-18 20:30:00.000,2018-12-18 20:20:00.000,0.05916,0.5480349999999999,0.223475,0.21759,11.360500000000002,1.0,2
239,21,93.0,below,0.8,6.3,7.0,120.0,0.66,-40,2018-12-18 22:10:00.000,2018-12-18 22:10:00.000,2018-12-18 21:30:00.000,2018-12-18 21:10:00.000,0.05916,0.5480349999999999,0.223475,0.21759,11.360500000000002,1.0,2
240,21,104.0,optimal,0.8,6.3,7.0,120.0,0.66,-40,2018-12-18 23:40:00.000,2018-12-18 23:40:00.000,2018-12-18 23:30:00.000,2018-12-18 23:20:00.000,0.05916,0.5480349999999999,0.223475,0.21759,11.360500000000002,1.0,2
241,21,99.0,optimal,0.8,6.3,7.0,120.0,0.66,-40,2018-12-19 01:15:00.000,2018-12-19 01:15:00.000,2018-12-19 00:30:00.000,2018-12-19 00:10:00.000,0.05916,0.5480349999999999,0.223475,0.21759,11.360500000000002,1.0,2
242,21,99.0,optimal,0.8,6.3,7.0,120.0,0.66,-40,2018-12-19 02:40:00.000,2018-12-19 02:40:00.000,2018-12-19 02:30:00.000,2018-12-19 02:20:00.000,0.05916,0.5480349999999999,0.223475,0.21759,11.360500000000002,1.0,2
243,21,104.0,optimal,0.8,6.3,7.0,120.0,0.66,-40,2018-12-19 04:00:00.000,2018-12-19 04:00:00.000,2018-12-19 03:30:00.000,2018-12-19 03:00:00.000,0.05916,0.5480349999999999,0.223475,0.21759,11.360500000000002,1.0,2
244,21,98.0,optimal,0.8,6.3,7.0,120.0,0.66,-40,2018-12-19 05:30:00.000,2018-12-19 05:30:00.000,2018-12-19 05:30:00.000,2018-12-19 05:25:00.000,0.05916,0.5480349999999999,0.223475,0.21759,11.360500000000002,1.0,2
245,21,98.0,optimal,0.8,6.3,7.0,120.0,0.66,-40,2018-12-19 07:00:00.000,2018-12-19 07:00:00.000,2018-12-19 06:30:00.000,2018-12-19 06:10:00.000,0.05916,0.5480349999999999,0.223475,0.21759,11.360500000000002,1.0,2
246,21,102.0,optimal,0.8,6.3,7.0,120.0,0.66,-40,2018-12-19 08:10:00.000,2018-12-19 08:10:00.000,2018-12-19 07:30:00.000,2018-12-19 06:10:00.000,0.05916,0.5480349999999999,0.223475,0.21759,11.360500000000002,1.0,2
247,21,77.0,below,0.8,6.3,6.5,120.0,0.66,-40,2018-12-19 12:10:00.000,2018-12-19 12:10:00.000,2018-12-19 11:30:00.000,2018-12-19 10:40:00.000,0.05916,0.5480349999999999,0.223475,0.21759,11.360500000000002,1.0,2
248,22,88.0,below,0.9,6.3,7.0,120.0,0.66,-40,2018-12-19 14:10:00.000,2018-12-19 14:10:00.000,2018-12-19 13:30:00.000,2018-12-19 13:10:00.000,0.059151999999999996,0.5482020000000001,0.22357,0.217348,11.360600000000002,1.0,2
249,22,104.0,optimal,0.9,6.3,7.0,118.0,0.66,-40,2018-12-19 15:35:00.000,2018-12-19 15:35:00.000,2018-12-19 15:30:00.000,2018-12-19 15:30:00.000,0.059151999999999996,0.5482020000000001,0.22357,0.217348,11.360600000000002,1.0,2
250,22,98.0,optimal,0.9,6.3,7.0,118.0,0.66,-40,2018-12-19 17:05:00.000,2018-12-19 17:05:00.000,2018-12-19 16:30:00.000,2018-12-19 16:15:00.000,0.059151999999999996,0.5482020000000001,0.22357,0.217348,11.360600000000002,1.0,2
251,22,94.0,below,0.9,6.3,7.0,118.0,0.66,-40,2018-12-19 18:35:00.000,2018-12-19 18:35:00.000,2018-12-19 18:30:00.000,2018-12-19 18:30:00.000,0.059151999999999996,0.5482020000000001,0.22357,0.217348,11.360600000000002,1.0,2
252,22,96.0,below,0.9,6.3,7.0,118.0,0.66,-40,2018-12-19 20:10:00.000,2018-12-19 20:10:00.000,2018-12-19 19:30:00.000,2018-12-19 19:20:00.000,0.059151999999999996,0.5482020000000001,0.22357,0.217348,11.360600000000002,1.0,2
253,22,100.0,optimal,0.9,6.6,7.0,118.0,0.66,-40,2018-12-19 21:30:00.000,2018-12-19 21:40:00.000,2018-12-19 21:30:00.000,2018-12-19 20:55:00.000,0.059151999999999996,0.5482020000000001,0.22357,0.217348,11.360600000000002,1.0,2
254,22,92.0,below,0.9,6.6,7.0,118.0,0.66,-40,2018-12-19 23:05:00.000,2018-12-19 23:05:00.000,2018-12-19 22:30:00.000,2018-12-19 22:30:00.000,0.059151999999999996,0.5482020000000001,0.22357,0.217348,11.360600000000002,1.0,2
255,22,105.0,optimal,0.9,6.6,7.0,118.0,0.66,-40,2018-12-20 00:25:00.000,2018-12-20 00:25:00.000,2018-12-19 23:30:00.000,2018-12-19 23:10:00.000,0.059151999999999996,0.5482020000000001,0.22357,0.217348,11.360600000000002,1.0,2
256,22,100.0,optimal,0.9,6.6,7.0,118.0,0.66,-40,2018-12-20 01:50:00.000,2018-12-20 01:50:00.000,2018-12-20 01:30:00.000,2018-12-20 01:30:00.000,0.059151999999999996,0.5482020000000001,0.22357,0.217348,11.360600000000002,1.0,2
257,22,98.0,optimal,0.9,6.6,7.0,118.0,0.66,-40,2018-12-20 03:20:00.000,2018-12-20 03:20:00.000,2018-12-20 02:30:00.000,2018-12-20 02:10:00.000,0.059151999999999996,0.5482020000000001,0.22357,0.217348,11.360600000000002,1.0,2
258,22,94.0,below,0.9,6.6,7.0,118.0,0.66,-40,2018-12-20 04:55:00.000,2018-12-20 04:55:00.000,2018-12-20 04:30:00.000,2018-12-20 04:30:00.000,0.059151999999999996,0.5482020000000001,0.22357,0.217348,11.360600000000002,1.0,2
259,22,95.0,below,0.9,6.6,7.0,118.0,0.66,-40,2018-12-20 06:20:00.000,2018-12-20 06:25:00.000,2018-12-20 05:30:00.000,2018-12-20 05:20:00.000,0.059151999999999996,0.5482020000000001,0.22357,0.217348,11.360600000000002,1.0,2
260,22,91.0,below,0.9,6.6,7.0,118.0,0.66,-40,2018-12-20 07:15:00.000,2018-12-20 07:15:00.000,2018-12-20 06:30:00.000,2018-12-20 06:30:00.000,0.059151999999999996,0.5482020000000001,0.22357,0.217348,11.360600000000002,1.0,2
261,23,95.0,below,0.8,6.5,7.5,119.0,0.66,-30,2018-12-20 09:00:00.000,2018-12-20 09:00:00.000,2018-12-20 08:30:00.000,2018-12-20 08:10:00.000,0.0608,0.5138,0.204,0.2672,11.34,1.0,2
262,23,69.0,below,0.8,6.5,7.0,119.0,0.66,-30,2018-12-20 11:00:00.000,2018-12-20 11:00:00.000,2018-12-20 10:29:59.987,2018-12-20 09:50:00.000,0.0608,0.5138,0.204,0.2672,11.34,1.0,2
263,26,83.0,below,0.8,6.0,7.5,113.0,0.66,-40,2019-01-08 14:35:00.000,2019-01-08 14:35:00.000,2019-01-08 14:30:00.000,2019-01-08 14:20:00.000,0.058222,0.500436,0.242716,0.232084,10.9192,0.999,3
264,26,140.0,above,0.8,6.0,7.5,113.0,0.66,-40,2019-01-08 15:45:00.000,2019-01-08 15:45:00.000,2019-01-08 15:30:00.000,2019-01-08 15:00:00.000,0.058222,0.500436,0.242716,0.232084,10.9192,0.999,3
265,26,99.0,optimal,0.8,6.0,7.5,113.0,0.66,-40,2019-01-08 17:20:00.000,2019-01-08 17:20:00.000,2019-01-08 16:30:00.000,2019-01-08 16:25:00.000,0.058222,0.500436,0.242716,0.232084,10.9192,0.999,3
266,26,111.0,above,0.8,6.0,7.5,114.0,0.66,-40,2019-01-08 18:50:00.000,2019-01-08 18:50:00.000,2019-01-08 18:30:00.000,2019-01-08 17:50:00.000,0.058222,0.500436,0.242716,0.232084,10.9192,0.999,3
267,26,114.0,above,0.8,6.0,7.5,114.0,0.66,-40,2019-01-08 19:45:00.000,2019-01-08 19:40:00.000,2019-01-08 18:30:00.000,2019-01-08 17:50:00.000,0.058222,0.500436,0.242716,0.232084,10.9192,0.999,3
268,24,84.0,below,0.8,6.0,7.0,119.0,0.66,-45,2019-01-30 16:55:00.000,2019-01-30 16:55:00.000,2019-01-30 16:30:00.000,2019-01-30 16:25:00.000,0.063014,0.360451,0.30331,0.24294900000000005,9.3506,1.001,3
269,24,100.0,optimal,0.8,6.0,7.0,119.0,0.66,-45,2019-01-30 18:20:00.000,2019-01-30 18:20:00.000,2019-01-30 17:30:00.000,2019-01-30 17:10:00.000,0.063014,0.360451,0.30331,0.24294900000000005,9.3506,1.001,3
270,24,104.0,optimal,0.8,6.0,7.5,119.0,0.66,-45,2019-01-30 19:40:00.000,2019-01-30 19:40:00.000,2019-01-30 19:30:00.000,2019-01-30 19:20:00.000,0.063014,0.360451,0.30331,0.24294900000000005,9.3506,1.001,3
271,24,114.0,above,0.8,6.0,7.5,119.0,0.66,-45,2019-01-30 21:00:00.000,2019-01-30 21:00:00.000,2019-01-30 20:30:00.000,2019-01-30 20:05:00.000,0.063014,0.360451,0.30331,0.24294900000000005,9.3506,1.001,3
272,24,106.0,optimal,0.8,6.0,7.5,110.0,0.66,-45,2019-01-30 22:20:00.000,2019-01-30 22:20:00.000,2019-01-30 21:30:00.000,2019-01-30 21:25:00.000,0.063014,0.360451,0.30331,0.24294900000000005,9.3506,1.001,3
273,24,105.0,optimal,0.8,6.0,7.5,110.0,0.66,-40,2019-01-30 23:40:00.000,2019-01-30 23:40:00.000,2019-01-30 23:30:00.000,2019-01-30 23:00:00.000,0.063014,0.360451,0.30331,0.24294900000000005,9.3506,1.001,3
274,24,109.0,optimal,0.8,6.0,7.5,110.0,0.66,-40,2019-01-31 01:00:00.000,2019-01-31 01:05:00.000,2019-01-31 00:30:00.000,2019-01-31 00:20:00.000,0.063014,0.360451,0.30331,0.24294900000000005,9.3506,1.001,3
275,24,104.0,optimal,0.8,6.0,7.5,110.0,0.66,-40,2019-01-31 02:20:00.000,2019-01-31 02:20:00.000,2019-01-31 01:30:00.000,2019-01-31 01:05:00.000,0.063014,0.360451,0.30331,0.24294900000000005,9.3506,1.001,3
276,24,115.0,above,0.8,6.0,7.5,110.0,0.66,-40,2019-01-31 03:40:00.000,2019-01-31 03:50:00.000,2019-01-31 03:30:00.000,2019-01-31 03:20:00.000,0.063014,0.360451,0.30331,0.24294900000000005,9.3506,1.001,3
277,24,97.0,below,0.8,6.0,7.5,110.0,0.66,-40,2019-01-31 05:10:00.000,2019-01-31 05:10:00.000,2019-01-31 04:30:00.000,2019-01-31 04:20:00.000,0.063014,0.360451,0.30331,0.24294900000000005,9.3506,1.001,3
278,24,101.0,optimal,0.8,6.0,7.5,116.0,0.66,-40,2019-01-31 06:40:00.000,2019-01-31 06:40:00.000,2019-01-31 06:30:00.000,2019-01-31 06:00:00.000,0.063014,0.360451,0.30331,0.24294900000000005,9.3506,1.001,3
279,24,101.0,optimal,0.8,6.0,7.5,116.0,0.66,-40,2019-01-31 08:15:00.000,2019-01-31 08:10:00.000,2019-01-31 07:30:00.000,2019-01-31 07:25:00.000,0.063014,0.360451,0.30331,0.24294900000000005,9.3506,1.001,3
280,24,87.0,below,0.8,6.0,7.0,116.0,0.66,-40,2019-01-31 09:55:00.057,2019-01-31 09:45:00.000,2019-01-31 09:30:00.000,2019-01-31 09:30:00.000,0.063014,0.360451,0.30331,0.24294900000000005,9.3506,1.001,3
281,24,125.0,above,0.8,6.0,7.0,116.0,0.66,-40,2019-01-31 11:05:00.000,2019-01-31 11:00:00.000,2019-01-31 10:30:00.000,2019-01-31 10:10:00.000,0.063014,0.360451,0.30331,0.24294900000000005,9.3506,1.001,3
282,24,105.0,optimal,0.8,6.0,7.5,113.0,0.66,-40,2019-01-31 12:45:00.067,2019-01-31 19:30:00.000,2019-01-31 18:30:00.017,2019-01-31 18:10:00.000,0.063014,0.360451,0.30331,0.24294900000000005,9.3506,1.001,3
283,25,89.0,below,0.8,6.0,7.5,113.0,0.66,-40,2019-01-31 14:35:00.000,2019-01-31 14:35:00.000,2019-01-31 14:30:00.000,2019-01-31 13:30:00.000,0.0619,0.386735,0.30101,0.22888499999999998,9.583,1.0,2
284,25,121.0,above,0.8,6.0,7.5,113.0,0.66,-40,2019-01-31 15:55:00.000,2019-01-31 15:55:00.000,2019-01-31 15:30:00.000,2019-01-31 15:15:00.000,0.0619,0.386735,0.30101,0.22888499999999998,9.583,1.0,2
285,25,115.0,above,0.8,6.0,7.5,113.0,0.66,-40,2019-01-31 17:15:00.000,2019-01-31 17:15:00.000,2019-01-31 16:30:00.007,2019-01-31 16:00:00.000,0.0619,0.386735,0.30101,0.22888499999999998,9.583,1.0,2
286,25,96.0,below,0.8,6.0,7.5,113.0,0.66,-40,2019-01-31 19:00:00.000,2019-01-31 19:00:00.000,2019-01-31 18:30:00.017,2019-01-31 18:10:00.000,0.0619,0.386735,0.30101,0.22888499999999998,9.583,1.0,2
287,25,110.0,optimal,0.8,6.0,7.5,113.0,0.66,-40,2019-01-31 20:35:00.000,2019-01-31 20:35:00.000,2019-01-31 20:30:00.027,2019-01-31 20:20:00.000,0.0619,0.386735,0.30101,0.22888499999999998,9.583,1.0,2
288,25,94.0,below,0.8,6.0,7.5,113.0,0.66,-40,2019-01-31 22:05:00.000,2019-01-31 22:05:00.000,2019-01-31 21:30:00.030,2019-01-31 21:05:00.000,0.0619,0.386735,0.30101,0.22888499999999998,9.583,1.0,2
289,25,106.0,optimal,0.8,6.0,7.5,113.0,0.66,-40,2019-01-31 23:30:00.000,2019-01-31 23:25:00.000,2019-01-31 22:30:00.037,2019-01-31 22:30:00.000,0.0619,0.386735,0.30101,0.22888499999999998,9.583,1.0,2
290,25,106.0,optimal,0.8,6.0,7.5,113.0,0.66,-40,2019-02-01 01:00:00.000,2019-02-01 01:00:00.000,2019-02-01 00:30:00.047,2019-01-31 23:00:00.000,0.0619,0.386735,0.30101,0.22888499999999998,9.583,1.0,2
291,25,104.0,optimal,0.8,6.0,7.5,113.0,0.66,-40,2019-02-01 02:25:00.000,2019-02-01 02:20:00.000,2019-02-01 01:30:00.050,2019-02-01 01:25:00.000,0.0619,0.386735,0.30101,0.22888499999999998,9.583,1.0,2
292,25,105.0,optimal,0.8,6.0,7.5,113.0,0.66,-40,2019-02-01 03:55:00.000,2019-02-01 03:55:00.000,2019-02-01 03:30:00.060,2019-02-01 03:30:00.000,0.0619,0.386735,0.30101,0.22888499999999998,9.583,1.0,2
293,25,114.0,above,0.8,6.0,7.5,113.0,0.66,-40,2019-02-01 05:15:00.000,2019-02-01 05:15:00.000,2019-02-01 04:30:00.067,2019-02-01 04:20:00.000,0.0619,0.386735,0.30101,0.22888499999999998,9.583,1.0,2
294,25,100.0,optimal,0.8,6.0,7.5,113.0,0.66,-40,2019-02-01 05:40:00.000,2019-02-01 06:40:00.000,2019-02-01 06:30:00.077,2019-02-01 06:25:00.000,0.0619,0.386735,0.30101,0.22888499999999998,9.583,1.0,2
295,25,106.0,optimal,0.8,6.0,7.5,113.0,0.66,-40,2019-02-01 08:05:00.000,2019-02-01 08:05:00.000,2019-02-01 07:30:00.080,2019-02-01 07:15:00.000,0.0619,0.386735,0.30101,0.22888499999999998,9.583,1.0,2
296,25,106.0,optimal,0.8,6.0,7.5,113.0,0.66,-40,2019-02-01 09:35:00.000,2019-02-01 08:35:00.000,2019-02-01 08:30:00.087,2019-02-01 07:55:00.000,0.0619,0.386735,0.30101,0.22888499999999998,9.583,1.0,2
297,25,100.0,optimal,0.8,6.0,7.5,113.0,0.66,-40,2019-02-01 11:05:00.000,2019-02-01 11:05:00.000,2019-02-01 10:30:00.097,2019-02-01 10:05:00.000,0.0619,0.386735,0.30101,0.22888499999999998,9.583,1.0,2
298,25,113.0,above,0.8,6.0,7.5,113.0,0.66,-40,2019-02-01 12:40:00.000,2019-02-01 12:40:00.000,2019-02-01 12:30:00.107,2019-02-01 12:15:00.000,0.0619,0.386735,0.30101,0.22888499999999998,9.583,1.0,2
299,29,107.0,optimal,0.75,5.9,8.0,110.0,0.66,-40,2019-02-18 06:40:00.000,2019-02-18 06:40:00.000,2019-02-18 06:30:00.000,2019-02-01 13:40:00.000,0.057432000000000004,0.558345,0.191689,0.23938600000000002,12.5417,1.0,2
300,29,116.0,above,0.75,5.9,8.0,110.0,0.66,-30,2019-02-18 08:00:00.000,2019-02-18 08:00:00.000,2019-02-18 07:30:00.000,2019-02-18 07:15:00.000,0.057432000000000004,0.558345,0.191689,0.23938600000000002,12.5417,1.0,2
301,29,112.0,above,0.75,5.9,8.0,110.0,0.66,-30,2019-02-18 09:25:00.000,2019-02-18 09:21:00.000,2019-02-18 08:30:00.000,2019-02-18 07:55:00.000,0.057432000000000004,0.558345,0.191689,0.23938600000000002,12.5417,1.0,2
302,29,109.0,optimal,0.75,6.0,8.0,110.0,0.66,-30,2019-02-18 10:50:00.000,2019-02-18 10:50:00.000,2019-02-18 10:30:00.000,2019-02-18 10:05:00.000,0.057432000000000004,0.558345,0.191689,0.23938600000000002,12.5417,1.0,2
303,29,121.0,above,0.75,6.0,8.0,111.0,0.66,-30,2019-02-18 12:10:00.000,2019-02-18 12:10:00.000,2019-02-18 11:30:00.000,2019-02-18 11:25:00.000,0.057432000000000004,0.558345,0.191689,0.23938600000000002,12.5417,1.0,2
304,29,110.0,optimal,0.75,6.0,8.0,111.0,0.66,-30,2019-02-18 13:35:00.000,2019-02-18 13:25:00.000,2019-02-18 12:30:00.000,2019-02-18 11:55:00.000,0.057432000000000004,0.558345,0.191689,0.23938600000000002,12.5417,1.0,2
305,29,112.0,above,0.75,5.8,8.0,111.0,0.66,-30,2019-02-18 14:55:00.000,2019-02-18 14:55:00.000,2019-02-18 14:30:00.000,2019-02-18 14:00:00.000,0.057432000000000004,0.558345,0.191689,0.23938600000000002,12.5417,1.0,2
306,29,104.0,optimal,0.75,5.8,8.0,111.0,0.66,-30,2019-02-18 16:25:00.000,2019-02-18 16:25:00.000,2019-02-18 15:30:00.000,2019-02-18 15:15:00.000,0.057432000000000004,0.558345,0.191689,0.23938600000000002,12.5417,1.0,2
307,29,120.0,above,0.75,5.8,8.0,111.0,0.66,-30,2019-02-18 17:40:00.000,2019-02-18 17:40:00.000,2019-02-18 17:30:00.000,2019-02-18 17:30:00.000,0.057432000000000004,0.558345,0.191689,0.23938600000000002,12.5417,1.0,2
308,29,108.0,optimal,0.75,5.9,8.0,111.0,0.66,-30,2019-02-18 19:10:00.000,2019-02-18 19:10:00.000,2019-02-18 18:30:00.000,2019-02-18 18:05:00.000,0.057432000000000004,0.558345,0.191689,0.23938600000000002,12.5417,1.0,2
309,29,106.0,optimal,0.75,5.9,8.0,112.0,0.66,-20,2019-02-18 20:45:00.000,2019-02-18 20:40:00.000,2019-02-18 20:30:00.000,2019-02-18 20:00:00.000,0.057432000000000004,0.558345,0.191689,0.23938600000000002,12.5417,1.0,2
310,29,112.0,above,0.75,5.9,8.0,111.0,0.66,-20,2019-02-18 22:10:00.000,2019-02-18 22:10:00.000,2019-02-18 21:30:00.000,2019-02-18 20:50:00.000,0.057432000000000004,0.558345,0.191689,0.23938600000000002,12.5417,1.0,2
311,29,91.0,below,0.75,5.9,8.0,111.0,0.66,-20,2019-02-19 00:05:00.000,2019-02-19 00:05:00.000,2019-02-18 23:30:00.000,2019-02-18 22:50:00.000,0.057432000000000004,0.558345,0.191689,0.23938600000000002,12.5417,1.0,2
312,29,121.0,above,0.75,5.9,8.0,111.0,0.66,-20,2019-02-19 01:20:00.000,2019-02-19 01:20:00.000,2019-02-19 00:30:00.000,2019-02-19 00:20:00.000,0.057432000000000004,0.558345,0.191689,0.23938600000000002,12.5417,1.0,2
313,29,106.0,optimal,0.75,5.9,8.0,111.0,0.66,-20,2019-02-19 02:50:00.000,2019-02-19 02:50:00.000,2019-02-19 02:30:00.000,2019-02-19 02:30:00.000,0.057432000000000004,0.558345,0.191689,0.23938600000000002,12.5417,1.0,2
314,29,124.0,above,0.75,5.9,8.0,111.0,0.66,-20,2019-02-19 04:10:00.000,2019-02-19 04:10:00.000,2019-02-19 03:30:00.000,2019-02-19 03:10:00.000,0.057432000000000004,0.558345,0.191689,0.23938600000000002,12.5417,1.0,2
